Date,Close_price
6/10/2015 ,53876.45
6/11/2015 ,53688.52
6/12/2015 ,53347.53
6/15/2015 ,53137.53
6/16/2015 ,53702.15
6/17/2015 ,53248.54
6/18/2015 ,54238.59
6/19/2015 ,53749.42
6/22/2015 ,53863.68
6/23/2015 ,53772.43
6/24/2015 ,53842.53
6/25/2015 ,53175.67
6/26/2015 ,54016.97
6/29/2015 ,53014.21
6/30/2015 ,53080.88
7/1/2015 ,52757.54
7/2/2015 ,53106.19
7/3/2015 ,52519.41
7/6/2015 ,52149.37
7/7/2015 ,52343.72
7/8/2015 ,51781.75
7/10/2015 ,52590.72
7/13/2015 ,53119.47
7/14/2015 ,53239.18
7/15/2015 ,52902.28
7/16/2015 ,53069.75
7/17/2015 ,52341.8
7/20/2015 ,51600.08
7/21/2015 ,51474.28
7/22/2015 ,50915.79
7/23/2015 ,49806.63
7/24/2015 ,49245.85
7/27/2015 ,48735.54
7/28/2015 ,49601.6
7/29/2015 ,50245.15
7/30/2015 ,49897.4
7/31/2015 ,50864.77
8/3/2015 ,50138.05
8/4/2015 ,50058.49
8/5/2015 ,50287.27
8/6/2015 ,50011.32
8/7/2015 ,48577.32
8/10/2015 ,49353
8/11/2015 ,49072.34
8/12/2015 ,48388.05
8/13/2015 ,48009.57
8/14/2015 ,47508.41
8/17/2015 ,47217.43
8/18/2015 ,47450.58
8/19/2015 ,46588.39
8/20/2015 ,46649.23
8/21/2015 ,45719.64
8/24/2015 ,44336.47
8/25/2015 ,44544.85
8/26/2015 ,46038.08
8/27/2015 ,47715.27
8/28/2015 ,47153.87
8/31/2015 ,46625.52
9/1/2015 ,45477.06
9/2/2015 ,46463.96
9/3/2015 ,47365.87
9/4/2015 ,46497.72
9/8/2015 ,46762.07
9/9/2015 ,46657.1
9/10/2015 ,46503.99
9/11/2015 ,46400.51
9/14/2015 ,47281.52
9/15/2015 ,47364.07
9/16/2015 ,48553.1
9/17/2015 ,48551.08
9/18/2015 ,47264.08
9/21/2015 ,46590.2
9/22/2015 ,46264.61
9/23/2015 ,45340.11
9/24/2015 ,45291.97
9/25/2015 ,44831.46
9/28/2015 ,43956.63
9/29/2015 ,44131.82
9/30/2015 ,45059.35
10/1/2015 ,45313.27
10/2/2015 ,47033.46
10/5/2015 ,47598.07
10/6/2015 ,47735.11
10/7/2015 ,48914.32
10/8/2015 ,49106.56
10/9/2015 ,49338.41
10/13/2015 ,47362.64
10/14/2015 ,46710.44
10/15/2015 ,47161.15
10/16/2015 ,47236.1
